time,target_N,target_E,target_alt,target_vN,target_vE,x0_phi,x1_theta,x2_psi,x3_p,x4_q,x5_r,x6_pN,x7_pE,x8_pD,x9_vN,x10_vE,x11_vD,x12_M1,x13_M2,x14_M3,x15_M4,vN_cmd,vE_cmd,vH_cmd
54.14,23.4448,44.1626,0,-0.883253,0.468897,-0.00180178,0.000959752,-1.60483e-06,-1.99332e-05,-4.92164e-05,-1.11179e-06,23.466,44.2163,0,-0.884481,0.469271,0,0.472106,0.472106,0.472106,0.472106,-0.883253,0.468897,0
54.15,23.436,44.1673,0,-0.883347,0.46872,-0.00180198,0.000959259,-1.61507e-06,-1.99332e-05,-4.92164e-05,-1.11179e-06,23.4571,44.221,0,-0.884575,0.469095,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.883347,0.46872,0
54.16,23.4272,44.172,0,-0.88344,0.468543,-0.00180218,0.000958767,-1.6253e-06,-1.99332e-05,-4.92164e-05,-1.11179e-06,23.4483,44.2257,0,-0.88467,0.468918,0,0.472106,0.472106,0.472106,0.472106,-0.88344,0.468543,0
54.17,23.4183,44.1767,0,-0.883534,0.468367,-0.00180238,0.000958275,-1.63553e-06,-1.99332e-05,-4.90575e-05,-1.11179e-06,23.4394,44.2304,0,-0.884764,0.468741,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.883534,0.468367,0
54.18,23.4095,44.1814,0,-0.883628,0.46819,-0.00180258,0.000957784,-1.64576e-06,-1.99332e-05,-4.88985e-05,-1.11179e-06,23.4306,44.2351,0,-0.884858,0.468564,0,0.472106,0.472106,0.472106,0.472106,-0.883628,0.46819,0
54.19,23.4007,44.1861,0,-0.883721,0.468013,-0.00180278,0.000957295,-1.656e-06,-1.99332e-05,-4.87396e-05,-1.11179e-06,23.4217,44.2398,0,-0.884952,0.468387,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.883721,0.468013,0
54.2,23.3918,44.1908,0,-0.883815,0.467836,-0.00180298,0.000956808,-1.66624e-06,-1.99332e-05,-4.85806e-05,-1.11179e-06,23.4129,44.2445,0,-0.885045,0.468211,0,0.472106,0.472106,0.472106,0.472106,-0.883815,0.467836,0
54.21,23.383,44.1954,0,-0.883909,0.46766,-0.00180317,0.000956322,-1.67648e-06,-1.99332e-05,-4.84217e-05,-1.11179e-06,23.404,44.2491,0,-0.885139,0.468034,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.883909,0.46766,0
54.22,23.3741,44.2001,0,-0.884002,0.467483,-0.00180337,0.000955838,-1.68672e-06,-1.99332e-05,-4.82627e-05,-1.11179e-06,23.3952,44.2538,0,-0.885233,0.467857,0,0.472106,0.472106,0.472106,0.472106,-0.884002,0.467483,0
54.23,23.3653,44.2048,0,-0.884096,0.467306,-0.00180357,0.000955355,-1.69697e-06,-1.99332e-05,-4.81038e-05,-1.11179e-06,23.3863,44.2585,0,-0.885327,0.46768,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.884096,0.467306,0
54.24,23.3565,44.2095,0,-0.884189,0.467129,-0.00180377,0.000954874,-1.70722e-06,-1.99332e-05,-4.79448e-05,-1.11179e-06,23.3775,44.2632,0,-0.885421,0.467503,0,0.472106,0.472106,0.472106,0.472106,-0.884189,0.467129,0
54.25,23.3476,44.2141,0,-0.884283,0.466952,-0.00180397,0.000954395,-1.71747e-06,-1.99332e-05,-4.77859e-05,-1.11179e-06,23.3686,44.2679,0,-0.885514,0.467326,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.884283,0.466952,0
54.26,23.3388,44.2188,0,-0.884376,0.466775,-0.00180417,0.000953917,-1.72773e-06,-1.99332e-05,-4.76269e-05,-1.11179e-06,23.3598,44.2725,0,-0.885608,0.467149,0,0.472106,0.472106,0.472106,0.472106,-0.884376,0.466775,0
54.27,23.3299,44.2235,0,-0.884469,0.466598,-0.00180437,0.000953441,-1.73799e-06,-1.99332e-05,-4.7468e-05,-1.11179e-06,23.3509,44.2772,0,-0.885702,0.466972,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.884469,0.466598,0
54.28,23.3211,44.2281,0,-0.884563,0.466421,-0.00180457,0.000952966,-1.74825e-06,-1.99332e-05,-4.73091e-05,-1.11179e-06,23.342,44.2819,0,-0.885795,0.466795,0,0.472106,0.472106,0.472106,0.472106,-0.884563,0.466421,0
54.29,23.3122,44.2328,0,-0.884656,0.466245,-0.00180477,0.000952493,-1.75851e-06,-1.99332e-05,-4.71501e-05,-1.11179e-06,23.3332,44.2865,0,-0.885889,0.466618,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.884656,0.466245,0
54.3,23.3034,44.2375,0,-0.884749,0.466068,-0.00180497,0.000952021,-1.76878e-06,-1.99332e-05,-4.69912e-05,-1.11179e-06,23.3243,44.2912,0,-0.885982,0.466441,0,0.472106,0.472106,0.472106,0.472106,-0.884749,0.466068,0
54.31,23.2945,44.2421,0,-0.884842,0.465891,-0.00180517,0.000951551,-1.77905e-06,-1.99332e-05,-4.68322e-05,-1.11179e-06,23.3155,44.2959,0,-0.886075,0.466264,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.884842,0.465891,0
54.32,23.2857,44.2468,0,-0.884936,0.465714,-0.00180537,0.000951083,-1.78932e-06,-1.99332e-05,-4.66733e-05,-1.11179e-06,23.3066,44.3005,0,-0.886169,0.466087,0,0.472106,0.472106,0.472106,0.472106,-0.884936,0.465714,0
54.33,23.2768,44.2514,0,-0.885029,0.465537,-0.00180557,0.000950616,-1.7996e-06,-1.99332e-05,-4.65143e-05,-1.11179e-06,23.2977,44.3052,0,-0.886262,0.46591,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.885029,0.465537,0
54.34,23.268,44.2561,0,-0.885122,0.465359,-0.00180577,0.000950151,-1.80988e-06,-1.99332e-05,-4.63554e-05,-1.11179e-06,23.2889,44.3099,0,-0.886355,0.465733,0,0.472106,0.472106,0.472106,0.472106,-0.885122,0.465359,0
54.35,23.2591,44.2607,0,-0.885215,0.465182,-0.00180597,0.000949688,-1.82016e-06,-1.99332e-05,-4.61964e-05,-1.11179e-06,23.28,44.3145,0,-0.886449,0.465556,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.885215,0.465182,0
54.36,23.2503,44.2654,0,-0.885308,0.465005,-0.00180616,0.000949226,-1.83044e-06,-1.99332e-05,-4.60375e-05,-1.11179e-06,23.2712,44.3192,0,-0.886542,0.465378,0,0.472106,0.472106,0.472106,0.472106,-0.885308,0.465005,0
54.37,23.2414,44.27,0,-0.885401,0.464828,-0.00180636,0.000948765,-1.84073e-06,-1.99332e-05,-4.58785e-05,-1.11179e-06,23.2623,44.3238,0,-0.886635,0.465201,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.885401,0.464828,0
54.38,23.2326,44.2747,0,-0.885494,0.464651,-0.00180656,0.000948306,-1.85102e-06,-1.99332e-05,-4.57196e-05,-1.11179e-06,23.2534,44.3285,0,-0.886728,0.465024,0,0.472106,0.472106,0.472106,0.472106,-0.885494,0.464651,0
54.39,23.2237,44.2793,0,-0.885587,0.464474,-0.00180676,0.000947849,-1.86131e-06,-1.99332e-05,-4.55606e-05,-1.11179e-06,23.2446,44.3331,0,-0.886821,0.464847,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.885587,0.464474,0
54.4,23.2148,44.284,0,-0.88568,0.464297,-0.00180696,0.000947393,-1.8716e-06,-1.99332e-05,-4.54017e-05,-1.11179e-06,23.2357,44.3378,0,-0.886914,0.46467,0,0.472106,0.472106,0.472106,0.472106,-0.88568,0.464297,0
54.41,23.206,44.2886,0,-0.885773,0.46412,-0.00180716,0.000946939,-1.8819e-06,-1.99332e-05,-4.52427e-05,-1.11179e-06,23.2268,44.3424,0,-0.887007,0.464492,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.885773,0.46412,0
54.42,23.1971,44.2933,0,-0.885865,0.463942,-0.00180736,0.000946487,-1.8922e-06,-1.99332e-05,-4.50838e-05,-1.11179e-06,23.2179,44.3471,0,-0.8871,0.464315,0,0.472106,0.472106,0.472106,0.472106,-0.885865,0.463942,0
54.43,23.1883,44.2979,0,-0.885958,0.463765,-0.00180756,0.000946036,-1.9025e-06,-1.99332e-05,-4.49249e-05,-1.11179e-06,23.2091,44.3517,0,-0.887193,0.464138,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.885958,0.463765,0
54.44,23.1794,44.3025,0,-0.886051,0.463588,-0.00180776,0.000945587,-1.91281e-06,-1.99332e-05,-4.4607e-05,-1.11179e-06,23.2002,44.3563,0,-0.887285,0.46396,0,0.472106,0.472106,0.472106,0.472106,-0.886051,0.463588,0
54.45,23.1705,44.3072,0,-0.886144,0.463411,-0.00180796,0.000945141,-1.92312e-06,-1.99332e-05,-4.42891e-05,-1.11179e-06,23.1913,44.361,0,-0.887378,0.463783,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.886144,0.463411,0
54.46,23.1617,44.3118,0,-0.886236,0.463234,-0.00180816,0.000944698,-1.93344e-06,-1.99332e-05,-4.39712e-05,-1.11179e-06,23.1825,44.3656,0,-0.887471,0.463606,0,0.472106,0.472106,0.472106,0.472106,-0.886236,0.463234,0
54.47,23.1528,44.3164,0,-0.886329,0.463056,-0.00180836,0.000944258,-1.94376e-06,-1.99332e-05,-4.36533e-05,-1.11179e-06,23.1736,44.3703,0,-0.887564,0.463428,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.886329,0.463056,0
54.48,23.1439,44.3211,0,-0.886422,0.462879,-0.00180856,0.000943822,-1.95409e-06,-1.99332e-05,-4.33354e-05,-1.11179e-06,23.1647,44.3749,0,-0.887656,0.463251,0,0.472106,0.472106,0.472106,0.472106,-0.886422,0.462879,0
54.49,23.1351,44.3257,0,-0.886514,0.462702,-0.00180876,0.000943388,-1.96442e-06,-1.99332e-05,-4.30175e-05,-1.11179e-06,23.1558,44.3795,0,-0.887749,0.463073,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.886514,0.462702,0
54.5,23.1262,44.3303,0,-0.886607,0.462524,-0.00180895,0.000942958,-1.97476e-06,-1.99332e-05,-4.26996e-05,-1.11179e-06,23.147,44.3842,0,-0.887841,0.462896,0,0.472106,0.472106,0.472106,0.472106,-0.886607,0.462524,0
54.51,23.1173,44.335,0,-0.886699,0.462347,-0.00180915,0.000942531,-1.98511e-06,-1.99332e-05,-4.23817e-05,-1.11179e-06,23.1381,44.3888,0,-0.887934,0.462719,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.886699,0.462347,0
54.52,23.1085,44.3396,0,-0.886792,0.462169,-0.00180935,0.000942107,-1.99546e-06,-1.99332e-05,-4.20638e-05,-1.11179e-06,23.1292,44.3934,0,-0.888026,0.462541,0,0.472106,0.472106,0.472106,0.472106,-0.886792,0.462169,0
54.53,23.0996,44.3442,0,-0.886884,0.461992,-0.00180955,0.000941687,-2.00582e-06,-1.9814e-05,-4.16267e-05,-1.11179e-06,23.1203,44.398,0,-0.888119,0.462364,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.886884,0.461992,0
54.54,23.0907,44.3488,0,-0.886976,0.461815,-0.00180975,0.00094127,-2.01618e-06,-1.96948e-05,-4.11896e-05,-1.11179e-06,23.1114,44.4027,0,-0.888211,0.462186,0,0.472106,0.472106,0.472106,0.472106,-0.886976,0.461815,0
54.55,23.0819,44.3534,0,-0.887069,0.461637,-0.00180995,0.000940858,-2.02655e-06,-1.95756e-05,-4.07525e-05,-1.11179e-06,23.1026,44.4073,0,-0.888303,0.462009,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.887069,0.461637,0
54.56,23.073,44.3581,0,-0.887161,0.46146,-0.00181014,0.000940451,-2.03693e-06,-1.94564e-05,-4.03154e-05,-1.11179e-06,23.0937,44.4119,0,-0.888396,0.461831,0,0.472106,0.472106,0.472106,0.472106,-0.887161,0.46146,0
54.57,23.0641,44.3627,0,-0.887253,0.461282,-0.00181034,0.000940048,-2.04732e-06,-1.93372e-05,-3.98783e-05,-1.11179e-06,23.0848,44.4165,0,-0.888488,0.461653,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.887253,0.461282,0
54.58,23.0552,44.3673,0,-0.887346,0.461105,-0.00181053,0.000939649,-2.05772e-06,-1.9218e-05,-3.94412e-05,-1.11179e-06,23.0759,44.4211,0,-0.88858,0.461476,0,0.472106,0.472106,0.472106,0.472106,-0.887346,0.461105,0
54.59,23.0464,44.3719,0,-0.887438,0.460927,-0.00181072,0.000939254,-2.06812e-06,-1.90988e-05,-3.90041e-05,-1.11179e-06,23.067,44.4258,0,-0.888672,0.461298,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.887438,0.460927,0
54.6,23.0375,44.3765,0,-0.88753,0.46075,-0.00181091,0.000938864,-2.07853e-06,-1.89796e-05,-3.8567e-05,-1.11179e-06,23.0581,44.4304,0,-0.888765,0.461121,0,0.472106,0.472106,0.472106,0.472106,-0.88753,0.46075,0
54.61,23.0286,44.3811,0,-0.887622,0.460572,-0.0018111,0.000938479,-2.08895e-06,-1.88604e-05,-3.81299e-05,-1.11179e-06,23.0492,44.435,0,-0.888857,0.460943,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.887622,0.460572,0
54.62,23.0197,44.3857,0,-0.887714,0.460395,-0.00181129,0.000938097,-2.09938e-06,-1.87412e-05,-3.76928e-05,-1.11179e-06,23.0404,44.4396,0,-0.888949,0.460765,0,0.472106,0.472106,0.472106,0.472106,-0.887714,0.460395,0
54.63,23.0109,44.3903,0,-0.887806,0.460217,-0.00181148,0.00093772,-2.10981e-06,-1.86219e-05,-3.72557e-05,-1.11179e-06,23.0315,44.4442,0,-0.889041,0.460588,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.887806,0.460217,0
54.64,23.002,44.3949,0,-0.887898,0.460039,-0.00181167,0.000937348,-2.12026e-06,-1.85027e-05,-3.68186e-05,-1.11179e-06,23.0226,44.4488,0,-0.889133,0.46041,0,0.472106,0.472106,0.472106,0.472106,-0.887898,0.460039,0
54.65,22.9931,44.3995,0,-0.88799,0.459862,-0.00181185,0.00093698,-2.13071e-06,-1.83835e-05,-3.63815e-05,-1.11179e-06,23.0137,44.4534,0,-0.889225,0.460232,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.88799,0.459862,0
54.66,22.9842,44.4041,0,-0.888082,0.459684,-0.00181204,0.000936616,-2.14117e-06,-1.82643e-05,-3.59444e-05,-1.11179e-06,23.0048,44.458,0,-0.889317,0.460054,0,0.472106,0.472106,0.472106,0.472106,-0.888082,0.459684,0
54.67,22.9753,44.4087,0,-0.888174,0.459507,-0.00181222,0.000936256,-2.15163e-06,-1.81451e-05,-3.55073e-05,-1.11179e-06,22.9959,44.4626,0,-0.889409,0.459877,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.888174,0.459507,0
54.68,22.9664,44.4133,0,-0.888266,0.459329,-0.0018124,0.000935901,-2.16211e-06,-1.80259e-05,-3.50702e-05,-1.11179e-06,22.987,44.4672,0,-0.8895,0.459699,0,0.472106,0.472106,0.472106,0.472106,-0.888266,0.459329,0
54.69,22.9576,44.4179,0,-0.888358,0.459151,-0.00181258,0.00093555,-2.17259e-06,-1.79067e-05,-3.46331e-05,-1.11179e-06,22.9781,44.4718,0,-0.889592,0.459521,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.888358,0.459151,0
54.7,22.9487,44.4225,0,-0.88845,0.458974,-0.00181276,0.000935204,-2.18308e-06,-1.77875e-05,-3.4196e-05,-1.11179e-06,22.9692,44.4764,0,-0.889684,0.459343,0,0.472106,0.472106,0.472106,0.472106,-0.88845,0.458974,0
54.71,22.9398,44.4271,0,-0.888542,0.458796,-0.00181294,0.000934862,-2.19358e-06,-1.76683e-05,-3.37589e-05,-1.11179e-06,22.9603,44.481,0,-0.889776,0.459165,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.888542,0.458796,0
54.72,22.9309,44.4317,0,-0.888633,0.458618,-0.00181311,0.000934525,-2.20408e-06,-1.75491e-05,-3.33218e-05,-1.11179e-06,22.9514,44.4856,0,-0.889867,0.458988,0,0.472106,0.472106,0.472106,0.472106,-0.888633,0.458618,0
54.73,22.922,44.4363,0,-0.888725,0.45844,-0.00181329,0.000934191,-2.2146e-06,-1.75491e-05,-3.3004e-05,-1.11179e-06,22.9425,44.4902,0,-0.889959,0.45881,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.888725,0.45844,0
54.74,22.9131,44.4408,0,-0.888817,0.458263,-0.00181346,0.000933861,-2.22512e-06,-1.75491e-05,-3.26861e-05,-1.11179e-06,22.9336,44.4948,0,-0.890051,0.458632,0,0.472106,0.472106,0.472106,0.472106,-0.888817,0.458263,0
54.75,22.9042,44.4454,0,-0.888909,0.458085,-0.00181364,0.000933534,-2.23564e-06,-1.75491e-05,-3.23682e-05,-1.11179e-06,22.9247,44.4994,0,-0.890142,0.458454,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.888909,0.458085,0
54.76,22.8953,44.45,0,-0.889,0.457907,-0.00181382,0.000933211,-2.24617e-06,-1.75491e-05,-3.20503e-05,-1.11179e-06,22.9158,44.5039,0,-0.890234,0.458276,0,0.472106,0.472106,0.472106,0.472106,-0.889,0.457907,0
54.77,22.8865,44.4546,0,-0.889092,0.457729,-0.00181399,0.00093289,-2.25671e-06,-1.75491e-05,-3.17324e-05,-1.11179e-06,22.9069,44.5085,0,-0.890326,0.458098,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.889092,0.457729,0
54.78,22.8776,44.4592,0,-0.889183,0.457551,-0.00181417,0.000932573,-2.26725e-06,-1.75491e-05,-3.14145e-05,-1.11179e-06,22.898,44.5131,0,-0.890417,0.45792,0,0.472106,0.472106,0.472106,0.472106,-0.889183,0.457551,0
54.79,22.8687,44.4637,0,-0.889275,0.457373,-0.00181434,0.000932259,-2.2778e-06,-1.75491e-05,-3.10966e-05,-1.11179e-06,22.8891,44.5177,0,-0.890509,0.457742,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.889275,0.457373,0
54.8,22.8598,44.4683,0,-0.889366,0.457195,-0.00181452,0.000931948,-2.28835e-06,-1.75491e-05,-3.07787e-05,-1.11179e-06,22.8802,44.5223,0,-0.8906,0.457564,0,0.472106,0.472106,0.472106,0.472106,-0.889366,0.457195,0
54.81,22.8509,44.4729,0,-0.889458,0.457018,-0.00181469,0.00093164,-2.29891e-06,-1.75491e-05,-3.04608e-05,-1.11179e-06,22.8713,44.5268,0,-0.890691,0.457386,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.889458,0.457018,0
54.82,22.842,44.4775,0,-0.889549,0.45684,-0.00181487,0.000931335,-2.30948e-06,-1.75491e-05,-3.01429e-05,-1.11179e-06,22.8624,44.5314,0,-0.890783,0.457208,0,0.472106,0.472106,0.472106,0.472106,-0.889549,0.45684,0
54.83,22.8331,44.482,0,-0.88964,0.456662,-0.00181504,0.000931034,-2.32005e-06,-1.75491e-05,-2.98251e-05,-1.11179e-06,22.8535,44.536,0,-0.890874,0.45703,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.88964,0.456662,0
54.84,22.8242,44.4866,0,-0.889732,0.456484,-0.00181522,0.000930735,-2.33063e-06,-1.75491e-05,-2.95072e-05,-1.11179e-06,22.8446,44.5405,0,-0.890965,0.456852,0,0.472106,0.472106,0.472106,0.472106,-0.889732,0.456484,0
54.85,22.8153,44.4912,0,-0.889823,0.456306,-0.0018154,0.00093044,-2.34121e-06,-1.75491e-05,-2.91893e-05,-1.11179e-06,22.8357,44.5451,0,-0.891057,0.456674,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.889823,0.456306,0
54.86,22.8064,44.4957,0,-0.889914,0.456128,-0.00181557,0.000930148,-2.3518e-06,-1.75491e-05,-2.88714e-05,-1.11179e-06,22.8268,44.5497,0,-0.891148,0.456496,0,0.472106,0.472106,0.472106,0.472106,-0.889914,0.456128,0
54.87,22.7975,44.5003,0,-0.890006,0.45595,-0.00181575,0.00092986,-2.36239e-06,-1.75491e-05,-2.87124e-05,-1.11179e-06,22.8178,44.5542,0,-0.891239,0.456318,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.890006,0.45595,0
54.88,22.7886,44.5048,0,-0.890097,0.455772,-0.00181592,0.000929573,-2.37299e-06,-1.75491e-05,-2.85535e-05,-1.11179e-06,22.8089,44.5588,0,-0.89133,0.45614,0,0.472106,0.472106,0.472106,0.472106,-0.890097,0.455772,0
54.89,22.7797,44.5094,0,-0.890188,0.455594,-0.0018161,0.000929287,-2.38359e-06,-1.75491e-05,-2.83945e-05,-1.11179e-06,22.8,44.5634,0,-0.891422,0.455961,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.890188,0.455594,0
54.9,22.7708,44.514,0,-0.890279,0.455415,-0.00181627,0.000929003,-2.39419e-06,-1.75491e-05,-2.82356e-05,-1.11179e-06,22.7911,44.5679,0,-0.891513,0.455783,0,0.472106,0.472106,0.472106,0.472106,-0.890279,0.455415,0
54.91,22.7619,44.5185,0,-0.89037,0.455237,-0.00181645,0.000928721,-2.40479e-06,-1.75491e-05,-2.80766e-05,-1.11179e-06,22.7822,44.5725,0,-0.891604,0.455605,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.89037,0.455237,0
54.92,22.753,44.5231,0,-0.890461,0.455059,-0.00181662,0.00092844,-2.4154e-06,-1.75491e-05,-2.79177e-05,-1.11179e-06,22.7733,44.577,0,-0.891695,0.455427,0,0.472106,0.472106,0.472106,0.472106,-0.890461,0.455059,0
54.93,22.7441,44.5276,0,-0.890552,0.454881,-0.0018168,0.000928161,-2.42601e-06,-1.75491e-05,-2.77588e-05,-1.11179e-06,22.7644,44.5816,0,-0.891786,0.455249,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.890552,0.454881,0
54.94,22.7351,44.5322,0,-0.890643,0.454703,-0.00181698,0.000927883,-2.43662e-06,-1.75491e-05,-2.75998e-05,-1.11179e-06,22.7554,44.5862,0,-0.891877,0.45507,0,0.472106,0.472106,0.472106,0.472106,-0.890643,0.454703,0
54.95,22.7262,44.5367,0,-0.890734,0.454525,-0.00181715,0.000927607,-2.44724e-06,-1.75491e-05,-2.74409e-05,-1.11179e-06,22.7465,44.5907,0,-0.891968,0.454892,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.890734,0.454525,0
54.96,22.7173,44.5412,0,-0.890825,0.454347,-0.00181733,0.000927333,-2.45786e-06,-1.75491e-05,-2.72819e-05,-1.11179e-06,22.7376,44.5952,0,-0.892059,0.454714,0,0.472106,0.472106,0.472106,0.472106,-0.890825,0.454347,0
54.97,22.7084,44.5458,0,-0.890916,0.454168,-0.0018175,0.00092706,-2.46848e-06,-1.75491e-05,-2.7123e-05,-1.11179e-06,22.7287,44.5998,0,-0.89215,0.454536,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.890916,0.454168,0
54.98,22.6995,44.5503,0,-0.891007,0.45399,-0.00181768,0.000926789,-2.47911e-06,-1.75491e-05,-2.6964e-05,-1.11179e-06,22.7198,44.6043,0,-0.892241,0.454357,0,0.472106,0.472106,0.472106,0.472106,-0.891007,0.45399,0
54.99,22.6906,44.5549,0,-0.891097,0.453812,-0.00181785,0.000926519,-2.48973e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.7108,44.6089,0,-0.892332,0.454179,2.09808e-07,0.472106,0.472106,0.472106,0.472106,-0.891097,0.453812,0
55,22.6817,44.5594,0,-0.891188,0.453634,-0.00181803,0.000926251,-2.50037e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.7019,44.6134,0,-0.892423,0.454001,0,0.472106,0.472106,0.472106,0.472106,-0.891188,0.453634,0
55.01,22.6728,44.5639,0,-0.891279,0.453455,-0.0018182,0.000925983,-2.511e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.693,44.618,0,-0.892514,0.453822,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.891279,0.453455,0
55.02,22.6639,44.5685,0,-0.89137,0.453277,-0.00181838,0.000925715,-2.52163e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.6841,44.6225,0,-0.892605,0.453644,0,0.472106,0.472106,0.472106,0.472106,-0.89137,0.453277,0
55.03,22.6549,44.573,0,-0.89146,0.453099,-0.00181856,0.000925447,-2.53226e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.6751,44.627,0,-0.892695,0.453466,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.89146,0.453099,0
55.04,22.646,44.5775,0,-0.891551,0.45292,-0.00181873,0.000925179,-2.54289e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.6662,44.6316,0,-0.892786,0.453287,0,0.472106,0.472106,0.472106,0.472106,-0.891551,0.45292,0
55.05,22.6371,44.5821,0,-0.891641,0.452742,-0.00181891,0.000924911,-2.55352e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.6573,44.6361,0,-0.892877,0.453109,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.891641,0.452742,0
55.06,22.6282,44.5866,0,-0.891732,0.452564,-0.00181908,0.000924643,-2.56415e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.6484,44.6406,0,-0.892968,0.45293,0,0.472106,0.472106,0.472106,0.472106,-0.891732,0.452564,0
55.07,22.6193,44.5911,0,-0.891823,0.452385,-0.00181926,0.000924375,-2.57478e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.6394,44.6452,0,-0.893058,0.452752,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.891823,0.452385,0
55.08,22.6103,44.5956,0,-0.891913,0.452207,-0.00181943,0.000924107,-2.58541e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.6305,44.6497,0,-0.893149,0.452574,0,0.472106,0.472106,0.472106,0.472106,-0.891913,0.452207,0
55.09,22.6014,44.6002,0,-0.892003,0.452029,-0.00181961,0.000923838,-2.59604e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.6216,44.6542,0,-0.89324,0.452395,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.892003,0.452029,0
55.1,22.5925,44.6047,0,-0.892094,0.45185,-0.00181978,0.00092357,-2.60667e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.6126,44.6587,0,-0.89333,0.452217,0,0.472106,0.472106,0.472106,0.472106,-0.892094,0.45185,0
55.11,22.5836,44.6092,0,-0.892184,0.451672,-0.00181996,0.000923302,-2.6173e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.6037,44.6633,0,-0.893421,0.452038,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.892184,0.451672,0
55.12,22.5747,44.6137,0,-0.892275,0.451493,-0.00182014,0.000923034,-2.62793e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.5948,44.6678,0,-0.893512,0.451859,0,0.472106,0.472106,0.472106,0.472106,-0.892275,0.451493,0
55.13,22.5657,44.6182,0,-0.892365,0.451315,-0.00182031,0.000922766,-2.63856e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.5858,44.6723,0,-0.893602,0.451681,2.00272e-07,0.472106,0.472106,0.472106,0.472106,-0.892365,0.451315,0
55.14,22.5568,44.6228,0,-0.892455,0.451136,-0.00182049,0.000922498,-2.64919e-06,-1.75491e-05,-2.68051e-05,-1.11179e-06,22.5769,44.6768,0,-0.893693,0.451502,0,0.472106,0.472106,0.472106,0.472106,-0.892455,0.451136,0
